sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split
NEG_20130726_00073,,,2013-07-26 00:00:00,2013-07-26,2013,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,260.0,,,5968.94451950839,val
NEG_20060919_00074,,,2006-09-19 00:00:00,2006-09-19,2006,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,340.0,,,1702.1909173620836,train
NEG_20040924_00075,,,2004-09-24 00:00:00,2004-09-24,2004,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,17.5,,,6100.289636162499,train
NEG_20180831_00076,,,2018-08-31 00:00:00,2018-08-31,2018,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,325.0,,,1758.7711948466297,test
NEG_20170913_00077,,,2017-09-13 00:00:00,2017-09-13,2017,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,297.5,,,1518.1561432920123,test
NEG_20100901_00078,,,2010-09-01 00:00:00,2010-09-01,2010,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,337.5,,,4028.094822642771,train
NEG_20200711_00079,,,2020-07-11 00:00:00,2020-07-11,2020,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,307.5,,,3987.1059482751575,test
NEG_19950720_00080,,,1995-07-20 00:00:00,1995-07-20,1995,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,5.0,,,4538.750121473767,train
NEG_19970715_00081,,,1997-07-15 00:00:00,1997-07-15,1997,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,10.0,,,7736.807849968044,train
NEG_20130803_00082,,,2013-08-03 00:00:00,2013-08-03,2013,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,272.5,,,1712.5562261167986,val
NEG_20160804_00083,,,2016-08-04 00:00:00,2016-08-04,2016,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,297.5,,,3131.3069412790405,test
NEG_20170824_00084,,,2017-08-24 00:00:00,2017-08-24,2017,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,302.5,,,3632.380786312959,test
NEG_20010902_00085,,,2001-09-02 00:00:00,2001-09-02,2001,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,307.5,,,1284.5242700869576,train
NEG_20050829_00086,,,2005-08-29 00:00:00,2005-08-29,2005,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,335.0,,,2672.5958920732014,train
NEG_20030716_00087,,,2003-07-16 00:00:00,2003-07-16,2003,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,37.5,0.0,,,4965.8741795738115,train
NEG_19930824_00088,,,1993-08-24 00:00:00,1993-08-24,1993,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,12.5,,,4789.677436597371,train
NEG_20060924_00089,,,2006-09-24 00:00:00,2006-09-24,2006,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,352.5,,,2536.1286781337403,train
NEG_20010825_00090,,,2001-08-25 00:00:00,2001-08-25,2001,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,307.5,,,2080.4453883782226,train
NEG_20180925_00091,,,2018-09-25 00:00:00,2018-09-25,2018,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,17.5,,,6946.678673772931,test
NEG_20180815_00092,,,2018-08-15 00:00:00,2018-08-15,2018,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,297.5,,,1517.4381966401045,test
NEG_19990910_00093,,,1999-09-10 00:00:00,1999-09-10,1999,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,300.0,,,2757.8797098260065,train
NEG_20010814_00094,,,2001-08-14 00:00:00,2001-08-14,2001,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,307.5,,,3624.587628207098,train
NEG_20090901_00095,,,2009-09-01 00:00:00,2009-09-01,2009,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,5.0,20.0,,,8497.419019915871,train
NEG_20130819_00096,,,2013-08-19 00:00:00,2013-08-19,2013,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,272.5,,,4854.1435165379335,val
NEG_19950719_00097,,,1995-07-19 00:00:00,1995-07-19,1995,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,302.5,,,3215.690244784348,train
NEG_20120801_00098,,,2012-08-01 00:00:00,2012-08-01,2012,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,280.0,,,3469.2749872295244,val
NEG_20170717_00099,,,2017-07-17 00:00:00,2017-07-17,2017,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,347.5,,,4057.333027816568,test
NEG_20140703_00100,,,2014-07-03 00:00:00,2014-07-03,2014,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,332.5,,,6401.991960912451,val
NEG_20080727_00101,,,2008-07-27 00:00:00,2008-07-27,2008,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,12.5,295.0,,,4762.340029832455,train
NEG_20150714_00102,,,2015-07-14 00:00:00,2015-07-14,2015,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,12.5,30.0,,,9081.598247347036,val
NEG_20030814_00103,,,2003-08-14 00:00:00,2003-08-14,2003,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,15.0,,,10833.63523475762,train
NEG_20070928_00104,,,2007-09-28 00:00:00,2007-09-28,2007,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,315.0,,,1120.7813526631035,train
NEG_19950920_00105,,,1995-09-20 00:00:00,1995-09-20,1995,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,302.5,,,1162.2288037578367,train
NEG_19920818_00106,,,1992-08-18 00:00:00,1992-08-18,1992,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,272.5,,,4686.883025743609,train
NEG_20050818_00107,,,2005-08-18 00:00:00,2005-08-18,2005,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,27.5,,,7417.895512162467,train
NEG_20190930_00108,,,2019-09-30 00:00:00,2019-09-30,2019,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,20.0,,,7260.354427691146,test
NEG_19950822_00109,,,1995-08-22 00:00:00,1995-08-22,1995,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,5.0,297.5,,,1598.4472338409475,train
NEG_20160818_00110,,,2016-08-18 00:00:00,2016-08-18,2016,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,260.0,,,6269.503071874247,test
NEG_19970714_00111,,,1997-07-14 00:00:00,1997-07-14,1997,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,350.0,,,6049.166372920911,train
NEG_20010823_00112,,,2001-08-23 00:00:00,2001-08-23,2001,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,337.5,,,4697.902121430706,train
NEG_20110911_00113,,,2011-09-11 00:00:00,2011-09-11,2011,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,352.5,,,5818.202266949965,val
NEG_19960904_00114,,,1996-09-04 00:00:00,1996-09-04,1996,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,352.5,,,4030.9287840479524,train
NEG_20100817_00115,,,2010-08-17 00:00:00,2010-08-17,2010,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,267.5,,,1171.8876080996326,train
NEG_19980827_00116,,,1998-08-27 00:00:00,1998-08-27,1998,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,310.0,,,1462.2169884001687,train
NEG_19950912_00117,,,1995-09-12 00:00:00,1995-09-12,1995,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,10.0,,,6845.21340203724,train
NEG_20050704_00118,,,2005-07-04 00:00:00,2005-07-04,2005,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,10.0,,,7597.592781969232,train
NEG_20200722_00119,,,2020-07-22 00:00:00,2020-07-22,2020,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,302.5,,,1485.8469259314495,test
NEG_20060821_00120,,,2006-08-21 00:00:00,2006-08-21,2006,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,330.0,,,1288.0981482083084,train
NEG_19920817_00121,,,1992-08-17 00:00:00,1992-08-17,1992,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,300.0,,,3366.521492114549,train
NEG_20190913_00122,,,2019-09-13 00:00:00,2019-09-13,2019,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,27.5,,,9194.897315720274,test
NEG_20120929_00123,,,2012-09-29 00:00:00,2012-09-29,2012,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,330.0,,,1367.2356762584643,val
NEG_19990825_00124,,,1999-08-25 00:00:00,1999-08-25,1999,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,317.5,,,2494.831280689947,train
NEG_20030725_00125,,,2003-07-25 00:00:00,2003-07-25,2003,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,280.0,,,2980.0427018970067,train
NEG_19940706_00126,,,1994-07-06 00:00:00,1994-07-06,1994,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,27.5,,,9796.298705442192,train
NEG_20180710_00127,,,2018-07-10 00:00:00,2018-07-10,2018,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,285.0,,,1022.9222301040722,test
NEG_20120827_00128,,,2012-08-27 00:00:00,2012-08-27,2012,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,27.5,,,10573.779415503801,val
NEG_20060829_00129,,,2006-08-29 00:00:00,2006-08-29,2006,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,320.0,,,4566.048672781728,train
NEG_20100805_00130,,,2010-08-05 00:00:00,2010-08-05,2010,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,2.5,,,7029.332160683467,train
NEG_20160806_00131,,,2016-08-06 00:00:00,2016-08-06,2016,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,305.0,,,4331.043790286045,test
NEG_20170718_00132,,,2017-07-18 00:00:00,2017-07-18,2017,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,352.5,,,5038.112787740116,test
NEG_19990818_00133,,,1999-08-18 00:00:00,1999-08-18,1999,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,350.0,,,8059.126490220616,train
NEG_20110822_00134,,,2011-08-22 00:00:00,2011-08-22,2011,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,310.0,,,2411.213048641541,val
NEG_20040921_00135,,,2004-09-21 00:00:00,2004-09-21,2004,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,22.5,,,6411.287824137645,train
NEG_19990824_00136,,,1999-08-24 00:00:00,1999-08-24,1999,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,277.5,,,2223.7046156421798,train
NEG_20140921_00137,,,2014-09-21 00:00:00,2014-09-21,2014,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,292.5,,,5284.452348207869,val
NEG_20190915_00138,,,2019-09-15 00:00:00,2019-09-15,2019,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,22.5,312.5,,,3046.5422048842593,test
NEG_20100821_00139,,,2010-08-21 00:00:00,2010-08-21,2010,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,292.5,,,4924.033372682479,train
NEG_20160902_00140,,,2016-09-02 00:00:00,2016-09-02,2016,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,12.5,,,4218.159259241996,test
NEG_20110806_00141,,,2011-08-06 00:00:00,2011-08-06,2011,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,267.5,,,1665.5422218592266,val
NEG_20030716_00142,,,2003-07-16 00:00:00,2003-07-16,2003,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,297.5,,,3268.381974032399,train
NEG_19910707_00143,,,1991-07-07 00:00:00,1991-07-07,1991,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,265.0,,,1322.1076937021023,train
NEG_20020831_00144,,,2002-08-31 00:00:00,2002-08-31,2002,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,30.0,345.0,,,3228.1790820076694,train
NEG_19910816_00145,,,1991-08-16 00:00:00,1991-08-16,1991,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,337.5,,,5173.185554610849,train
NEG_20130815_00146,,,2013-08-15 00:00:00,2013-08-15,2013,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,285.0,,,5501.754185024941,val
NEG_19990819_00147,,,1999-08-19 00:00:00,1999-08-19,1999,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,260.0,,,1768.46165648629,train
NEG_19970910_00148,,,1997-09-10 00:00:00,1997-09-10,1997,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,30.0,,,9164.913342688136,train
NEG_20150823_00149,,,2015-08-23 00:00:00,2015-08-23,2015,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,5.0,,,6471.793822989108,val
NEG_19910824_00150,,,1991-08-24 00:00:00,1991-08-24,1991,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,335.0,,,3904.2101729067235,train
NEG_20050707_00151,,,2005-07-07 00:00:00,2005-07-07,2005,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,322.5,,,4325.73868849628,train
NEG_19950912_00152,,,1995-09-12 00:00:00,1995-09-12,1995,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,270.0,,,3172.4668227910647,train
NEG_20120909_00153,,,2012-09-09 00:00:00,2012-09-09,2012,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,350.0,,,3514.72784844221,val
NEG_20040813_00154,,,2004-08-13 00:00:00,2004-08-13,2004,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,25.0,,,5101.299730969007,train
NEG_19970715_00155,,,1997-07-15 00:00:00,1997-07-15,1997,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,315.0,,,3940.2456674355753,train
NEG_20030903_00156,,,2003-09-03 00:00:00,2003-09-03,2003,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,12.5,,,7613.927833616109,train
NEG_20180912_00157,,,2018-09-12 00:00:00,2018-09-12,2018,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,30.0,30.0,,,6688.0141125762375,test
NEG_20030828_00158,,,2003-08-28 00:00:00,2003-08-28,2003,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,317.5,,,1448.6003542814528,train
NEG_19960903_00159,,,1996-09-03 00:00:00,1996-09-03,1996,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,5.0,22.5,,,7019.757409349263,train
NEG_19980901_00160,,,1998-09-01 00:00:00,1998-09-01,1998,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,5.0,30.0,,,10696.67134494446,train
NEG_19920821_00161,,,1992-08-21 00:00:00,1992-08-21,1992,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,280.0,,,1522.3423695082377,train
NEG_19950728_00162,,,1995-07-28 00:00:00,1995-07-28,1995,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,30.0,300.0,,,2637.0383053693317,train
NEG_19920920_00163,,,1992-09-20 00:00:00,1992-09-20,1992,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,300.0,,,2867.3017098335704,train
NEG_19930826_00164,,,1993-08-26 00:00:00,1993-08-26,1993,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,27.5,,,6903.50982109954,train
NEG_19990819_00165,,,1999-08-19 00:00:00,1999-08-19,1999,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,7.5,,,2848.4555486479976,train
NEG_20190901_00166,,,2019-09-01 00:00:00,2019-09-01,2019,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,22.5,302.5,,,1790.6571115399754,test
NEG_20060921_00167,,,2006-09-21 00:00:00,2006-09-21,2006,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,310.0,,,1039.7026570304567,train
NEG_20160829_00168,,,2016-08-29 00:00:00,2016-08-29,2016,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,262.5,,,1508.1987582065767,test
NEG_20050705_00169,,,2005-07-05 00:00:00,2005-07-05,2005,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,37.5,327.5,,,4097.687275855787,train
NEG_19920918_00170,,,1992-09-18 00:00:00,1992-09-18,1992,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,12.5,347.5,,,5161.443617759695,train
NEG_20050804_00171,,,2005-08-04 00:00:00,2005-08-04,2005,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,287.5,,,2138.506604563431,train
NEG_19960714_00172,,,1996-07-14 00:00:00,1996-07-14,1996,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,5.0,,,6210.67757460413,train
NEG_20030930_00173,,,2003-09-30 00:00:00,2003-09-30,2003,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,30.0,0.0,,,3325.2121105249835,train
NEG_20020924_00174,,,2002-09-24 00:00:00,2002-09-24,2002,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,345.0,,,4317.411934910852,train
NEG_20170705_00175,,,2017-07-05 00:00:00,2017-07-05,2017,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,15.0,,,5566.126106819356,test
NEG_20040822_00176,,,2004-08-22 00:00:00,2004-08-22,2004,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,45.0,280.0,,,3733.7472843308306,train
NEG_20170820_00177,,,2017-08-20 00:00:00,2017-08-20,2017,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,262.5,,,2645.2915965587745,test
NEG_19930907_00178,,,1993-09-07 00:00:00,1993-09-07,1993,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,22.5,,,8230.01672168297,train
NEG_19910703_00179,,,1991-07-03 00:00:00,1991-07-03,1991,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,292.5,,,2668.440878656883,train
NEG_20030722_00180,,,2003-07-22 00:00:00,2003-07-22,2003,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,340.0,,,3529.2213535415426,train
NEG_20060720_00181,,,2006-07-20 00:00:00,2006-07-20,2006,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,7.5,342.5,,,6476.002715273712,train
NEG_20000817_00182,,,2000-08-17 00:00:00,2000-08-17,2000,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,280.0,,,3408.046938569091,train
NEG_20170828_00183,,,2017-08-28 00:00:00,2017-08-28,2017,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,342.5,,,5463.958999591045,test
NEG_20030719_00184,,,2003-07-19 00:00:00,2003-07-19,2003,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,332.5,,,1964.2271854334217,train
NEG_20110817_00185,,,2011-08-17 00:00:00,2011-08-17,2011,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,280.0,,,5209.071955399646,val
NEG_19920919_00186,,,1992-09-19 00:00:00,1992-09-19,1992,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,22.5,12.5,,,6763.679223297337,train
NEG_20110827_00187,,,2011-08-27 00:00:00,2011-08-27,2011,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,7.5,,,4766.355763002816,val
NEG_20150917_00188,,,2015-09-17 00:00:00,2015-09-17,2015,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,35.0,295.0,,,2869.6417795658517,val
NEG_20110923_00189,,,2011-09-23 00:00:00,2011-09-23,2011,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,355.0,,,4768.750665039593,val
NEG_19980917_00190,,,1998-09-17 00:00:00,1998-09-17,1998,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,5.0,7.5,,,4682.013402905478,train
NEG_19950904_00191,,,1995-09-04 00:00:00,1995-09-04,1995,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,332.5,,,3009.294797754806,train
NEG_19950707_00192,,,1995-07-07 00:00:00,1995-07-07,1995,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,270.0,,,2474.405701725818,train
NEG_20080711_00193,,,2008-07-11 00:00:00,2008-07-11,2008,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,260.0,,,3766.319156229964,train
NEG_20100707_00194,,,2010-07-07 00:00:00,2010-07-07,2010,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,272.5,,,2786.8337381519736,train
NEG_20090909_00195,,,2009-09-09 00:00:00,2009-09-09,2009,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,27.5,,,6214.598512140464,train
NEG_19980924_00196,,,1998-09-24 00:00:00,1998-09-24,1998,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,12.5,315.0,,,1146.8151154842276,train
NEG_19980908_00197,,,1998-09-08 00:00:00,1998-09-08,1998,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,347.5,,,8510.903238607225,train
NEG_20090916_00198,,,2009-09-16 00:00:00,2009-09-16,2009,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,262.5,,,4630.71733789557,train
NEG_20080717_00199,,,2008-07-17 00:00:00,2008-07-17,2008,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,12.5,315.0,,,2709.5332669446293,train
NEG_20170815_00200,,,2017-08-15 00:00:00,2017-08-15,2017,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,37.5,340.0,,,4663.3186455631485,test
NEG_20050921_00201,,,2005-09-21 00:00:00,2005-09-21,2005,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,272.5,,,1596.0352787475501,train
NEG_20060906_00202,,,2006-09-06 00:00:00,2006-09-06,2006,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,342.5,,,4543.887452305559,train
NEG_20110814_00203,,,2011-08-14 00:00:00,2011-08-14,2011,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,310.0,,,2288.4245753638806,val
NEG_20170822_00204,,,2017-08-22 00:00:00,2017-08-22,2017,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,292.5,,,3868.4637346613013,test
NEG_20100921_00205,,,2010-09-21 00:00:00,2010-09-21,2010,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,337.5,,,1227.6931290613595,train
NEG_19950718_00206,,,1995-07-18 00:00:00,1995-07-18,1995,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,2.5,287.5,,,3249.055427561354,train
NEG_20000807_00207,,,2000-08-07 00:00:00,2000-08-07,2000,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,22.5,,,6532.621823260421,train
NEG_20160916_00208,,,2016-09-16 00:00:00,2016-09-16,2016,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,0.0,,,3431.2638023693175,test
NEG_20000930_00209,,,2000-09-30 00:00:00,2000-09-30,2000,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,27.5,327.5,,,2006.87162188976,train
NEG_20010914_00210,,,2001-09-14 00:00:00,2001-09-14,2001,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,277.5,,,1613.5622173234544,train
NEG_20010908_00211,,,2001-09-08 00:00:00,2001-09-08,2001,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,272.5,,,2937.9408579337723,train
NEG_20090913_00212,,,2009-09-13 00:00:00,2009-09-13,2009,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,0.0,277.5,,,5536.790459816604,train
NEG_20190714_00213,,,2019-07-14 00:00:00,2019-07-14,2019,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,42.5,275.0,,,1363.4118583075874,test
NEG_20120823_00214,,,2012-08-23 00:00:00,2012-08-23,2012,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,37.5,27.5,,,7009.35532850587,val
NEG_20180925_00215,,,2018-09-25 00:00:00,2018-09-25,2018,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,325.0,,,1825.5487996799159,test
NEG_19970702_00216,,,1997-07-02 00:00:00,1997-07-02,1997,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,37.5,272.5,,,1498.3532423033228,train
NEG_20200826_00217,,,2020-08-26 00:00:00,2020-08-26,2020,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,290.0,,,2257.55452128405,test
NEG_20000816_00218,,,2000-08-16 00:00:00,2000-08-16,2000,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,15.0,7.5,,,5193.296469032005,train
NEG_20080907_00219,,,2008-09-07 00:00:00,2008-09-07,2008,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,10.0,5.0,,,4831.10774854202,train
NEG_20100709_00220,,,2010-07-09 00:00:00,2010-07-09,2010,7,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,307.5,,,4518.619855352672,train
NEG_20070903_00221,,,2007-09-03 00:00:00,2007-09-03,2007,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,47.5,15.0,,,8732.737842674342,train
NEG_19990915_00222,,,1999-09-15 00:00:00,1999-09-15,1999,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,17.5,260.0,,,2497.749671527773,train
NEG_20060920_00223,,,2006-09-20 00:00:00,2006-09-20,2006,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,280.0,,,2371.8073786323966,train
NEG_20100818_00224,,,2010-08-18 00:00:00,2010-08-18,2010,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,50.0,295.0,,,2958.8856361650746,train
NEG_20100803_00225,,,2010-08-03 00:00:00,2010-08-03,2010,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,25.0,350.0,,,3826.6890862456185,train
NEG_20140914_00226,,,2014-09-14 00:00:00,2014-09-14,2014,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,20.0,275.0,,,3477.6247146084434,val
NEG_20140825_00227,,,2014-08-25 00:00:00,2014-08-25,2014,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,20.0,,,8453.322098388899,val
NEG_19920825_00228,,,1992-08-25 00:00:00,1992-08-25,1992,8,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,40.0,270.0,,,1357.0759269039484,train
NEG_19990923_00229,,,1999-09-23 00:00:00,1999-09-23,1999,9,0,NA,BG,,,,,IBTRACS_ERA5,OBS,0,32.5,2.5,,,5028.729101009217,train
